method,fraction,run,algorithm,auc_score
nnar,0.25,12,ModelScorer,1.0
ncar,0.25,13,ModelScorer,1.0
nnar,0.15,5,AUMScorer,0.7899899687631056
ncar,0.3,14,ModelScorer,0.9285714285714286
nnar,0.4,15,AUMScorer,0.7496273691241878
ncar,0.4,16,AUMScorer,0.7413520594644462
ncar,0.3,3,ModelScorer,0.9285714285714284
nar,0.15,12,RandomForestScorer,0.9583691234468896
nnar,0.25,5,AUMScorer,0.8029852273276064
ncar,0.3,9,RandomForestScorer,0.93465618551095
nnar,0.3,19,RandomForestScorer,0.9380098386095452
nnar,0.5,2,RandomForestScorer,0.9319245227859774
ncar,0.45,2,RandomForestScorer,0.9068895042467155
nar,0.35,0,AUMScorer,0.8293421645728685
nar,0.1,2,RandomForestScorer,0.9531626544870104
nnar,0.4,4,ModelScorer,0.9285714285714284
ncar,0.45,7,AUMScorer,0.6952806838789446
ncar,0.35,5,ModelScorer,0.9285714285714286
nar,0.15,17,AUMScorer,0.8442769994150067
ncar,0.5,8,AUMScorer,0.6964383915626541
ncar,0.5,19,AUMScorer,0.7378976983726857
nnar,0.05,15,RandomForestScorer,0.974176114456944
nar,0.2,17,ModelScorer,0.7857142857142858
nar,0.2,6,ModelScorer,0.9285714285714286
nnar,0.1,12,ModelScorer,0.9285714285714284
nnar,0.15,2,ModelScorer,0.8571428571428571
nar,0.4,6,RandomForestScorer,0.937303361286773
nar,0.45,7,RandomForestScorer,0.8842116119024352
nnar,0.15,19,RandomForestScorer,0.952814043455277
nar,0.35,8,ModelScorer,0.8571428571428571
nnar,0.35,7,AUMScorer,0.7742357738436841
nar,0.5,11,AUMScorer,0.7918543144124274
ncar,0.15,0,RandomForestScorer,0.9551159639838188
nar,0.4,11,AUMScorer,0.7895634293901962
ncar,0.05,15,AUMScorer,0.8788817622155422
ncar,0.4,10,RandomForestScorer,0.9221715036051984
ncar,0.2,10,RandomForestScorer,0.9526188046622872
nar,0.45,1,AUMScorer,0.7282467974697352
ncar,0.5,16,ModelScorer,0.7142857142857142
nar,0.3,9,ModelScorer,0.8571428571428571
ncar,0.25,0,RandomForestScorer,0.9449432829238548
nar,0.45,12,AUMScorer,0.7293241104627266
nnar,0.15,13,AUMScorer,0.812981077480418
nnar,0.2,9,RandomForestScorer,0.94927652241143
ncar,0.05,4,ModelScorer,0.9285714285714284
ncar,0.2,4,AUMScorer,0.8026985371342966
ncar,0.2,15,AUMScorer,0.8155177505572131
nnar,0.2,14,AUMScorer,0.7727079465369396
nar,0.1,8,AUMScorer,0.8341735179649686
ncar,0.25,5,AUMScorer,0.7675370693537028
nnar,0.45,3,RandomForestScorer,0.9378020232271952
ncar,0.35,3,RandomForestScorer,0.9405444309009492
nnar,0.35,15,ModelScorer,0.9285714285714286
nnar,0.35,4,ModelScorer,0.8571428571428571
nnar,0.25,15,ModelScorer,0.8571428571428572
nar,0.4,8,ModelScorer,0.8571428571428571
nnar,0.4,7,AUMScorer,0.7371546605100374
ncar,0.3,6,ModelScorer,0.8571428571428571
nnar,0.3,5,ModelScorer,0.8571428571428571
nnar,0.45,19,AUMScorer,0.7229788385125014
nnar,0.45,8,AUMScorer,0.7624461890859172
nnar,0.5,5,RandomForestScorer,0.9294003442959304
nnar,0.3,11,RandomForestScorer,0.9339810100153888
nar,0.05,5,AUMScorer,0.8895699831011221
ncar,0.1,1,ModelScorer,1.0
nar,0.05,16,AUMScorer,0.8720485464664499
ncar,0.1,12,ModelScorer,1.0
ncar,0.15,13,ModelScorer,0.8571428571428571
nar,0.3,16,RandomForestScorer,0.9439569043822208
ncar,0.15,2,ModelScorer,0.9285714285714284
nar,0.3,5,RandomForestScorer,0.9442331306900744
nar,0.35,6,RandomForestScorer,0.879617748368806
nar,0.2,9,AUMScorer,0.8282724159883317
nar,0.15,9,AUMScorer,0.8392376604337096
nar,0.25,6,RandomForestScorer,0.9166527163332618
ncar,0.25,19,RandomForestScorer,0.9402768232584792
nnar,0.05,7,RandomForestScorer,0.974875204368388
nnar,0.1,4,ModelScorer,0.9285714285714284
nar,0.35,11,AUMScorer,0.7842943529821118
nnar,0.15,5,ModelScorer,0.8571428571428571
nnar,0.5,3,RandomForestScorer,0.9122288047612968
nnar,0.3,9,RandomForestScorer,0.9397159482132018
nnar,0.15,14,ModelScorer,0.8571428571428571
nnar,0.1,15,ModelScorer,1.0
ncar,0.4,10,ModelScorer,0.8571428571428571
ncar,0.15,0,ModelScorer,0.9285714285714286
nar,0.25,6,ModelScorer,0.8571428571428572
nar,0.5,1,RandomForestScorer,0.9284929089296433
nnar,0.4,8,ModelScorer,0.8571428571428571
ncar,0.2,3,RandomForestScorer,0.9464015745502571
nnar,0.05,15,ModelScorer,1.0
ncar,0.1,11,AUMScorer,0.8472453329265888
ncar,0.15,1,AUMScorer,0.8092399745649651
nnar,0.4,18,AUMScorer,0.8042007356843643
nar,0.2,17,AUMScorer,0.7673880119375392
nnar,0.25,16,ModelScorer,0.8571428571428572
nnar,0.5,11,RandomForestScorer,0.926654310712399
nnar,0.3,17,ModelScorer,0.9285714285714286
nnar,0.5,0,ModelScorer,0.8571428571428571
nnar,0.3,6,ModelScorer,0.7142857142857143
ncar,0.4,4,AUMScorer,0.696256665523754
nar,0.4,17,ModelScorer,0.7857142857142857
nnar,0.45,12,RandomForestScorer,0.9447040593466324
ncar,0.15,19,ModelScorer,0.9285714285714285
nar,0.25,9,RandomForestScorer,0.9366111771440966
nnar,0.35,19,ModelScorer,0.8571428571428572
nnar,0.05,18,RandomForestScorer,0.9744319405926436
nnar,0.15,6,ModelScorer,0.9285714285714285
nnar,0.4,16,ModelScorer,0.8571428571428571
nar,0.4,18,AUMScorer,0.7533329199248614
nnar,0.1,7,ModelScorer,1.0
nnar,0.25,19,RandomForestScorer,0.9388163666773953
nnar,0.25,8,RandomForestScorer,0.9453585491499441
nnar,0.5,19,ModelScorer,0.9285714285714286
ncar,0.1,10,ModelScorer,0.9285714285714285
nnar,0.4,0,ModelScorer,0.9285714285714285
ncar,0.2,6,RandomForestScorer,0.9504176562261571
ncar,0.35,6,ModelScorer,0.8571428571428571
ncar,0.15,4,AUMScorer,0.7915931168819869
nnar,0.35,11,RandomForestScorer,0.9351764861812042
nar,0.2,18,RandomForestScorer,0.9573224044293975
nnar,0.3,9,ModelScorer,0.9285714285714286
nnar,0.5,3,ModelScorer,0.8571428571428572
nar,0.4,9,ModelScorer,0.9285714285714285
nnar,0.15,0,RandomForestScorer,0.9572069074753062
ncar,0.35,7,AUMScorer,0.7254153091338591
nnar,0.45,12,AUMScorer,0.6815132080294619
ncar,0.5,6,ModelScorer,0.6428571428571429
nar,0.3,18,ModelScorer,0.7857142857142857
nnar,0.05,10,RandomForestScorer,0.9708653057668115
nnar,0.4,19,ModelScorer,0.9285714285714285
nar,0.05,3,ModelScorer,1.0
nar,0.05,14,ModelScorer,0.8571428571428571
nnar,0.3,1,RandomForestScorer,0.9415378704564847
nnar,0.3,12,RandomForestScorer,0.9442466404586736
nnar,0.1,16,ModelScorer,0.9285714285714285
nnar,0.15,17,ModelScorer,1.0
nnar,0.2,1,RandomForestScorer,0.940341777612738
nnar,0.25,2,RandomForestScorer,0.9443915132990807
ncar,0.1,13,ModelScorer,1.0
nnar,0.2,9,AUMScorer,0.8202997873234816
ncar,0.15,3,ModelScorer,0.9285714285714285
nar,0.45,18,ModelScorer,0.9285714285714285
nnar,0.35,3,RandomForestScorer,0.9193300117518397
ncar,0.4,6,AUMScorer,0.7060800739626499
nnar,0.35,14,RandomForestScorer,0.9354804312471995
nar,0.25,9,ModelScorer,0.7142857142857142
nar,0.2,10,RandomForestScorer,0.9476549359060247
nnar,0.05,18,ModelScorer,1.0
nnar,0.35,13,AUMScorer,0.7829983443837691
nnar,0.4,13,RandomForestScorer,0.937703443432903
ncar,0.05,15,ModelScorer,1.0
nnar,0.15,8,ModelScorer,0.9285714285714285
nnar,0.2,18,ModelScorer,0.9285714285714286
nnar,0.25,8,ModelScorer,0.9285714285714286
nnar,0.25,19,ModelScorer,0.8571428571428572
nnar,0.45,4,RandomForestScorer,0.9196424862791384
nar,0.35,0,ModelScorer,0.9285714285714285
nar,0.1,11,RandomForestScorer,0.9618804036394607
nar,0.25,17,ModelScorer,0.7142857142857142
nnar,0.05,12,AUMScorer,0.8841404361956635
nnar,0.05,1,AUMScorer,0.9360373118352332
nar,0.05,6,ModelScorer,1.0
nnar,0.15,9,ModelScorer,1.0
nnar,0.1,10,RandomForestScorer,0.9598830848984174
nnar,0.15,11,RandomForestScorer,0.9540971606630164
nar,0.45,10,ModelScorer,0.9285714285714286
nnar,0.25,13,AUMScorer,0.7960358845967584
nar,0.4,11,ModelScorer,0.7857142857142857
nnar,0.2,12,RandomForestScorer,0.9487334776113756
nar,0.15,18,ModelScorer,0.9285714285714286
ncar,0.45,7,ModelScorer,0.8571428571428572
ncar,0.45,18,ModelScorer,1.0
ncar,0.5,19,ModelScorer,0.857142857142857
ncar,0.5,8,ModelScorer,0.7857142857142856
nar,0.1,8,ModelScorer,0.9285714285714285
nar,0.25,0,AUMScorer,0.8375650689936802
nnar,0.4,5,RandomForestScorer,0.9367084419653839
nnar,0.2,10,ModelScorer,0.9285714285714286
nar,0.2,12,AUMScorer,0.8546220302369799
nnar,0.4,13,AUMScorer,0.7817771500710103
nar,0.2,1,AUMScorer,0.8303810079343815
nnar,0.25,11,ModelScorer,0.9285714285714286
nnar,0.5,6,RandomForestScorer,0.9181169029579449
nnar,0.3,1,ModelScorer,0.7857142857142857
nnar,0.3,12,ModelScorer,0.9285714285714286
nar,0.4,1,ModelScorer,0.8571428571428571
nar,0.45,2,ModelScorer,0.9285714285714286
nnar,0.1,18,ModelScorer,1.0
ncar,0.15,14,ModelScorer,0.9285714285714285
nnar,0.45,4,AUMScorer,0.7496510986615699
nnar,0.45,15,AUMScorer,0.7726244229930868
ncar,0.1,4,ModelScorer,0.9285714285714285
ncar,0.1,15,ModelScorer,0.9285714285714285
ncar,0.25,16,ModelScorer,0.8571428571428572
nnar,0.05,2,RandomForestScorer,0.9659321650100207
nar,0.3,10,ModelScorer,1.0
nnar,0.05,13,RandomForestScorer,0.967465769636329
nar,0.35,11,ModelScorer,0.9285714285714286
nnar,0.15,3,RandomForestScorer,0.947869057006816
nnar,0.25,14,RandomForestScorer,0.9265093965213694
nnar,0.3,4,RandomForestScorer,0.933073193487939
nnar,0.2,4,RandomForestScorer,0.9489767987962742
nnar,0.2,15,RandomForestScorer,0.9376326147356493
nnar,0.2,12,AUMScorer,0.8276758230483734
ncar,0.5,0,ModelScorer,0.7857142857142856
ncar,0.3,17,ModelScorer,0.8571428571428572
nar,0.1,0,ModelScorer,1.0
nar,0.1,11,ModelScorer,0.8571428571428571
nar,0.3,13,RandomForestScorer,0.9389325190664217
nar,0.2,13,RandomForestScorer,0.9466013539699071
ncar,0.05,7,ModelScorer,1.0
nnar,0.1,10,ModelScorer,0.9285714285714285
nnar,0.45,7,AUMScorer,0.6846472657443464
nar,0.45,4,AUMScorer,0.7240073883455768
ncar,0.25,8,ModelScorer,0.9285714285714286
nar,0.3,2,ModelScorer,0.8571428571428572
nnar,0.05,5,RandomForestScorer,0.9738925643201152
ncar,0.5,14,RandomForestScorer,0.7932532755676441
nar,0.1,3,RandomForestScorer,0.9535160580955873
nar,0.35,3,ModelScorer,0.8571428571428571
nar,0.35,14,ModelScorer,0.7857142857142857
nar,0.1,19,ModelScorer,0.9285714285714285
ncar,0.35,9,ModelScorer,0.9285714285714285
nar,0.5,6,AUMScorer,0.6740389250334672
nar,0.5,17,AUMScorer,0.7658492992048089
nnar,0.05,4,AUMScorer,0.9169188545583844
nnar,0.1,2,RandomForestScorer,0.9580568637608883
nnar,0.1,13,RandomForestScorer,0.9566339137030295
nar,0.4,12,ModelScorer,0.8571428571428571
nar,0.45,13,ModelScorer,0.7142857142857143
nar,0.2,5,RandomForestScorer,0.9480665595002775
nnar,0.05,2,ModelScorer,1.0
nnar,0.05,13,ModelScorer,0.9285714285714285
nnar,0.35,8,AUMScorer,0.7493063124017221
nnar,0.4,8,RandomForestScorer,0.913506209404189
nnar,0.15,3,ModelScorer,1.0
nar,0.05,17,ModelScorer,1.0
nnar,0.5,9,RandomForestScorer,0.8087007925545745
nnar,0.25,16,RandomForestScorer,0.9343002610545406
ncar,0.3,1,ModelScorer,0.9285714285714286
ncar,0.15,6,ModelScorer,0.9285714285714285
nar,0.4,17,RandomForestScorer,0.9262856386500234
ncar,0.35,1,ModelScorer,0.9285714285714285
nar,0.15,12,ModelScorer,0.9285714285714286
nar,0.25,12,ModelScorer,0.7857142857142857
nar,0.3,13,ModelScorer,0.9285714285714286
nnar,0.05,16,RandomForestScorer,0.9748779827318144
ncar,0.05,2,RandomForestScorer,0.9625184744569407
ncar,0.15,18,AUMScorer,0.8430779255009466
nnar,0.4,16,RandomForestScorer,0.9377246692449189
nar,0.45,5,ModelScorer,1.0
nar,0.05,11,AUMScorer,0.8933024977587422
nnar,0.15,6,RandomForestScorer,0.9485329683028297
nnar,0.45,16,ModelScorer,0.8571428571428571
ncar,0.4,2,RandomForestScorer,0.9157940080664393
nnar,0.2,7,RandomForestScorer,0.9423866879981337
ncar,0.25,3,RandomForestScorer,0.9313338382435127
nnar,0.1,15,AUMScorer,0.840918898909443
nar,0.15,2,ModelScorer,0.9285714285714285
ncar,0.45,2,ModelScorer,0.8571428571428571
nnar,0.05,5,ModelScorer,1.0
ncar,0.5,3,ModelScorer,0.9285714285714284
nnar,0.35,0,AUMScorer,0.76598722684373
nar,0.15,4,RandomForestScorer,0.9519855444990073
nnar,0.4,0,RandomForestScorer,0.887735727237809
nar,0.2,7,AUMScorer,0.7829644539099467
ncar,0.35,6,RandomForestScorer,0.9439412293391424
nnar,0.4,8,AUMScorer,0.7987769860435064
nar,0.05,9,ModelScorer,0.9285714285714285
nar,0.2,16,RandomForestScorer,0.9534607045065733
nnar,0.1,13,ModelScorer,1.0
nnar,0.25,16,AUMScorer,0.7978138743868035
nar,0.4,9,RandomForestScorer,0.9310811682512712
nnar,0.3,6,AUMScorer,0.7563121504290017
nnar,0.3,17,AUMScorer,0.7853188852583196
nnar,0.2,6,AUMScorer,0.8193303017645581
nar,0.25,4,ModelScorer,0.8571428571428572
ncar,0.45,16,RandomForestScorer,0.9144016390796779
nar,0.3,5,ModelScorer,0.8571428571428572
nar,0.3,16,ModelScorer,0.7857142857142857
ncar,0.45,14,AUMScorer,0.7240148784406989
nar,0.35,6,ModelScorer,0.9285714285714285
ncar,0.35,12,ModelScorer,0.8571428571428571
nnar,0.4,19,RandomForestScorer,0.9276238356975092
nar,0.5,9,AUMScorer,0.7286969031442163
ncar,0.35,14,RandomForestScorer,0.9281996207144473
nar,0.2,15,AUMScorer,0.8160404024649264
nar,0.05,3,RandomForestScorer,0.9641816945714867
nar,0.05,14,RandomForestScorer,0.969025124808955
nnar,0.1,16,RandomForestScorer,0.9586651500417863
nar,0.4,15,ModelScorer,0.8571428571428571
nnar,0.15,17,RandomForestScorer,0.9487700236637363
nar,0.45,16,ModelScorer,0.7857142857142856
ncar,0.1,2,RandomForestScorer,0.958687684339694
ncar,0.1,13,RandomForestScorer,0.9599407063619927
nnar,0.5,19,AUMScorer,0.7156573443795905
ncar,0.15,3,RandomForestScorer,0.9474149564043665
nar,0.2,8,RandomForestScorer,0.9518922833773387
nar,0.35,9,RandomForestScorer,0.9353741936044884
nnar,0.05,16,ModelScorer,1.0
nnar,0.1,5,ModelScorer,0.8571428571428571
nnar,0.5,3,AUMScorer,0.7496873053311038
nnar,0.3,9,AUMScorer,0.7740890408930903
nnar,0.2,18,RandomForestScorer,0.94258715438849
ncar,0.2,2,ModelScorer,0.7857142857142857
ncar,0.25,14,RandomForestScorer,0.9518002338290082
nnar,0.05,0,RandomForestScorer,0.9742764272941422
ncar,0.3,4,RandomForestScorer,0.9426722486519237
ncar,0.3,15,RandomForestScorer,0.938290381169134
nnar,0.35,18,ModelScorer,0.8571428571428571
nnar,0.15,16,AUMScorer,0.8309413303718926
nar,0.1,14,ModelScorer,1.0
nar,0.15,15,ModelScorer,0.9285714285714286
nar,0.5,1,AUMScorer,0.8327093056851709
nar,0.05,6,RandomForestScorer,0.9704724661296283
nnar,0.1,19,RandomForestScorer,0.9691751880074603
nnar,0.4,10,AUMScorer,0.7739961626007965
nnar,0.15,9,RandomForestScorer,0.9486939810237717
ncar,0.4,5,RandomForestScorer,0.9254732710419583
nar,0.45,10,RandomForestScorer,0.9230891070682488
ncar,0.2,5,RandomForestScorer,0.9546097428415553
nar,0.3,0,RandomForestScorer,0.9417875456341387
ncar,0.15,3,AUMScorer,0.787931390730582
ncar,0.45,16,ModelScorer,0.9285714285714286
nnar,0.05,19,RandomForestScorer,0.9680361731140203
ncar,0.25,11,ModelScorer,0.8571428571428572
ncar,0.45,5,ModelScorer,0.7857142857142857
ncar,0.3,12,ModelScorer,0.9285714285714286
nar,0.35,17,ModelScorer,0.7857142857142856
nar,0.25,1,RandomForestScorer,0.9266392264667469
nar,0.15,18,RandomForestScorer,0.9491729668294283
nnar,0.05,18,AUMScorer,0.9335601091598545
nnar,0.5,4,RandomForestScorer,0.9191536464274279
nnar,0.3,10,RandomForestScorer,0.9081818825801854
nnar,0.2,10,RandomForestScorer,0.9507396296501492
nnar,0.25,0,RandomForestScorer,0.941135182164093
nnar,0.25,11,RandomForestScorer,0.9463744389894834
nnar,0.35,10,ModelScorer,0.8571428571428571
nnar,0.25,19,AUMScorer,0.7769905253881807
nar,0.45,2,RandomForestScorer,0.9123776320026532
nar,0.15,7,ModelScorer,1.0
ncar,0.15,14,RandomForestScorer,0.9553734153777331
nar,0.3,19,RandomForestScorer,0.9403536231405107
nar,0.2,19,RandomForestScorer,0.9434381286776427
nnar,0.35,11,AUMScorer,0.7268316805778038
nnar,0.1,0,RandomForestScorer,0.9558288050664696
nar,0.25,17,AUMScorer,0.8036062835371381
nnar,0.15,1,RandomForestScorer,0.9495903327626638
nnar,0.4,11,RandomForestScorer,0.931697669336103
ncar,0.05,13,ModelScorer,0.9285714285714285
nar,0.05,15,RandomForestScorer,0.97344064153403
ncar,0.35,17,RandomForestScorer,0.9441220321012412
nar,0.2,18,AUMScorer,0.8232182264787892
nnar,0.15,0,AUMScorer,0.7669557987891904
ncar,0.45,8,ModelScorer,0.9285714285714286
ncar,0.25,14,ModelScorer,0.8571428571428572
ncar,0.5,9,RandomForestScorer,0.8996690715076643
ncar,0.3,15,ModelScorer,0.8571428571428572
ncar,0.3,4,ModelScorer,0.9285714285714286
ncar,0.1,5,RandomForestScorer,0.9559350295889916
ncar,0.45,18,AUMScorer,0.7186562236915687
nnar,0.05,10,AUMScorer,0.9290277388720414
ncar,0.05,5,RandomForestScorer,0.9673172777951033
ncar,0.05,16,RandomForestScorer,0.9642138932689267
nnar,0.1,8,ModelScorer,0.9285714285714285
nnar,0.25,11,AUMScorer,0.8124330562038138
nnar,0.45,14,RandomForestScorer,0.9270158551610963
nnar,0.3,1,AUMScorer,0.788879637777897
ncar,0.25,17,RandomForestScorer,0.9174447600860902
ncar,0.45,0,RandomForestScorer,0.9127888833116191
nar,0.45,2,AUMScorer,0.7495692689077516
nar,0.3,0,ModelScorer,0.9285714285714286
ncar,0.3,7,RandomForestScorer,0.9398180678474639
ncar,0.3,18,RandomForestScorer,0.93548880888729
nnar,0.15,19,AUMScorer,0.8268217697858087
nar,0.35,1,ModelScorer,0.9285714285714285
ncar,0.25,6,RandomForestScorer,0.9397688636614053
nar,0.35,12,RandomForestScorer,0.9354610436452855
nnar,0.35,14,AUMScorer,0.7669290292954617
nar,0.1,17,ModelScorer,1.0
nar,0.3,2,RandomForestScorer,0.9320822459713575
nnar,0.35,3,AUMScorer,0.7591705718063952
nar,0.2,10,AUMScorer,0.8235881092086612
ncar,0.35,9,RandomForestScorer,0.9340352142910715
nnar,0.5,4,ModelScorer,0.9285714285714286
nnar,0.1,11,RandomForestScorer,0.9565609738243421
nar,0.4,12,RandomForestScorer,0.9317463753074013
ncar,0.3,17,AUMScorer,0.7631683983633198
nar,0.5,13,ModelScorer,0.7142857142857142
nar,0.1,0,AUMScorer,0.8923990641216917
nar,0.1,11,AUMScorer,0.8105902854326361
ncar,0.05,8,RandomForestScorer,0.9706448128197805
nnar,0.45,6,RandomForestScorer,0.9309134925579639
nnar,0.3,13,RandomForestScorer,0.9354488766982477
nnar,0.2,2,RandomForestScorer,0.950192961325695
nar,0.05,8,AUMScorer,0.8518449938121431
ncar,0.05,7,AUMScorer,0.8325184278411969
nnar,0.1,10,AUMScorer,0.8495301600333621
nar,0.05,17,RandomForestScorer,0.9705140679367129
ncar,0.05,18,AUMScorer,0.8496361275515065
ncar,0.3,10,RandomForestScorer,0.9370008164896071
nnar,0.35,13,ModelScorer,1.0
nar,0.1,9,ModelScorer,0.9285714285714285
ncar,0.1,16,RandomForestScorer,0.9496253653948674
ncar,0.2,18,AUMScorer,0.7587519528971705
nar,0.15,10,ModelScorer,0.8571428571428571
ncar,0.15,6,RandomForestScorer,0.9557505478405323
ncar,0.15,17,RandomForestScorer,0.9529902999069588
ncar,0.25,8,AUMScorer,0.7835975899145289
nar,0.2,9,ModelScorer,1.0
ncar,0.2,7,AUMScorer,0.7562597500516454
nar,0.35,14,AUMScorer,0.7738595826388692
ncar,0.35,1,RandomForestScorer,0.9386708614274921
nar,0.25,3,AUMScorer,0.8223235213847873
nar,0.25,12,RandomForestScorer,0.9439350040749143
nnar,0.1,3,RandomForestScorer,0.9552831367329904
nnar,0.5,6,AUMScorer,0.705797750703163
ncar,0.4,11,RandomForestScorer,0.9125069831014759
nar,0.45,5,RandomForestScorer,0.9253798104496023
ncar,0.2,16,ModelScorer,0.8571428571428572
ncar,0.45,0,ModelScorer,0.9285714285714286
ncar,0.5,1,RandomForestScorer,0.8974380840487115
ncar,0.5,12,RandomForestScorer,0.9262478192165914
nar,0.1,1,RandomForestScorer,0.9590296619045509
nar,0.1,12,RandomForestScorer,0.9489763282153396
nar,0.35,12,ModelScorer,0.8571428571428571
nar,0.4,14,AUMScorer,0.7576335692922815
nar,0.15,13,RandomForestScorer,0.9566200981422714
ncar,0.45,10,AUMScorer,0.6961279843272387
nnar,0.05,13,AUMScorer,0.916095709524808
nnar,0.05,2,AUMScorer,0.915899286734851
nnar,0.3,5,RandomForestScorer,0.9398632416234419
nar,0.05,9,RandomForestScorer,0.9708145204606575
ncar,0.05,19,RandomForestScorer,0.9727268807767595
nnar,0.15,3,AUMScorer,0.820979299097105
nnar,0.35,5,ModelScorer,0.6428571428571428
nnar,0.25,3,AUMScorer,0.7876353083809406
nnar,0.25,14,AUMScorer,0.8014737795942584
nnar,0.3,4,AUMScorer,0.7565724436626157
nnar,0.3,15,AUMScorer,0.7616142970260666
nar,0.2,12,ModelScorer,0.9285714285714286
nar,0.2,1,ModelScorer,0.9285714285714286
ncar,0.25,0,AUMScorer,0.7851790164779623
ncar,0.2,19,RandomForestScorer,0.9476713829461723
ncar,0.25,9,RandomForestScorer,0.9419058557677125
nar,0.5,8,RandomForestScorer,0.921606884314925
ncar,0.3,1,AUMScorer,0.8093340074854026
ncar,0.45,19,ModelScorer,1.0
nar,0.35,15,RandomForestScorer,0.9368082415900432
nar,0.25,4,RandomForestScorer,0.9480207568663953
ncar,0.1,7,AUMScorer,0.8174581555390081
nar,0.25,15,RandomForestScorer,0.9415688295533451
nar,0.3,13,AUMScorer,0.7749256357411901
nar,0.2,13,AUMScorer,0.8597089243730093
ncar,0.35,12,RandomForestScorer,0.9300171860022275
nnar,0.5,18,RandomForestScorer,0.9099950975979975
nnar,0.5,7,ModelScorer,0.8571428571428571
ncar,0.4,11,AUMScorer,0.7167385517679955
ncar,0.5,4,RandomForestScorer,0.805092499265933
nar,0.1,4,RandomForestScorer,0.9607604066609096
nar,0.15,5,RandomForestScorer,0.9476562986311742
nar,0.45,7,AUMScorer,0.7987491767409806
nar,0.4,15,RandomForestScorer,0.9339141392416154
nnar,0.5,17,AUMScorer,0.702060067673012
nar,0.45,16,RandomForestScorer,0.9263487259752056
ncar,0.45,2,AUMScorer,0.6546638263077527
ncar,0.45,13,AUMScorer,0.6878821428773846
ncar,0.5,3,AUMScorer,0.7029576783481565
nar,0.5,16,ModelScorer,0.7142857142857143
nar,0.1,3,AUMScorer,0.8604862982833206
nar,0.05,1,RandomForestScorer,0.9676339128816435
ncar,0.05,0,RandomForestScorer,0.9736120684736989
ncar,0.05,11,RandomForestScorer,0.9679246886822258
nnar,0.1,14,RandomForestScorer,0.9630832967397276
nnar,0.15,4,RandomForestScorer,0.9457829691193306
nnar,0.3,7,AUMScorer,0.7911126757031031
nar,0.4,4,ModelScorer,0.7857142857142857
ncar,0.25,1,RandomForestScorer,0.9380786681396567
ncar,0.25,12,RandomForestScorer,0.9539597141653058
nnar,0.1,2,AUMScorer,0.8390111593559679
ncar,0.05,10,AUMScorer,0.8734014736829285
ncar,0.3,2,RandomForestScorer,0.9316196685521244
nar,0.35,7,RandomForestScorer,0.9441437633882048
nnar,0.1,13,AUMScorer,0.8495953070271874
nnar,0.35,16,ModelScorer,0.8571428571428572
nar,0.1,1,ModelScorer,1.0
ncar,0.15,0,AUMScorer,0.749688509359789
ncar,0.2,10,AUMScorer,0.7774290964189234
nar,0.25,15,AUMScorer,0.8379111457108934
nar,0.3,5,AUMScorer,0.8428642835888499
ncar,0.35,4,RandomForestScorer,0.9321684655436745
nnar,0.5,9,AUMScorer,0.7538209237747083
nnar,0.35,7,ModelScorer,0.9285714285714286
ncar,0.2,8,ModelScorer,0.8571428571428572
ncar,0.2,19,ModelScorer,0.9285714285714286
ncar,0.45,3,RandomForestScorer,0.9326517165414961
ncar,0.45,14,RandomForestScorer,0.8829062050924621
nar,0.45,16,AUMScorer,0.7972524684657586
ncar,0.25,9,ModelScorer,0.9285714285714286
ncar,0.5,15,RandomForestScorer,0.8546721747591272
nar,0.1,15,RandomForestScorer,0.95935250142926
nar,0.35,15,ModelScorer,0.9285714285714285
nar,0.4,17,AUMScorer,0.8111409133119329
ncar,0.15,19,AUMScorer,0.7518195420367554
nar,0.5,7,AUMScorer,0.8032179982682874
nar,0.5,18,AUMScorer,0.811754431289412
nnar,0.05,16,AUMScorer,0.8972844452453834
nnar,0.45,1,RandomForestScorer,0.923416724137418
nnar,0.45,17,ModelScorer,0.7857142857142856
ncar,0.05,2,AUMScorer,0.82900854099122
nar,0.05,12,RandomForestScorer,0.9723354235691657
nnar,0.15,6,AUMScorer,0.7948984417152082
nnar,0.35,8,ModelScorer,0.8571428571428571
nnar,0.25,17,AUMScorer,0.78609624099495
nar,0.1,4,ModelScorer,0.8571428571428571
ncar,0.1,0,RandomForestScorer,0.9552467099304166
ncar,0.1,11,RandomForestScorer,0.9626401173096837
ncar,0.2,2,AUMScorer,0.8020590989176295
ncar,0.15,1,RandomForestScorer,0.9453712574681785
ncar,0.15,12,RandomForestScorer,0.9508619125050034
ncar,0.25,3,AUMScorer,0.7833608864340154
nar,0.5,0,RandomForestScorer,0.9269630339994215
nar,0.35,18,RandomForestScorer,0.9368572384596654
nar,0.25,7,RandomForestScorer,0.9279122062142572
ncar,0.1,10,AUMScorer,0.8313468277180764
nar,0.15,4,AUMScorer,0.8424665679601171
nnar,0.4,0,AUMScorer,0.7999654477367354
ncar,0.05,0,ModelScorer,0.9285714285714285
ncar,0.05,11,ModelScorer,1.0
nnar,0.45,0,AUMScorer,0.7787631914960738
ncar,0.25,1,ModelScorer,0.9285714285714286
ncar,0.3,13,RandomForestScorer,0.9379465883161747
ncar,0.5,7,RandomForestScorer,0.9202164230071085
ncar,0.3,2,ModelScorer,0.8571428571428571
nar,0.4,18,RandomForestScorer,0.9401741198095774
