method,fraction,run,algorithm,auc_score
ncar,0.2,9,AUMScorer,0.7068875419634083
nar,0.3,4,RandomForestScorer,0.8389849376930265
ncar,0.05,11,ModelScorer,0.9285714285714286
nnar,0.4,8,ModelScorer,0.8571428571428571
ncar,0.15,1,RandomForestScorer,0.8598906278446161
nar,0.25,5,RandomForestScorer,0.8346182913634651
nnar,0.25,2,AUMScorer,0.5618285691855632
ncar,0.35,11,AUMScorer,0.4730732280099032
nnar,0.05,5,RandomForestScorer,0.8661983841134749
nar,0.05,8,AUMScorer,0.7188096869467634
ncar,0.45,15,ModelScorer,0.6428571428571428
nnar,0.2,3,AUMScorer,0.662837394916631
nnar,0.4,16,RandomForestScorer,0.8158897838219306
nnar,0.3,15,AUMScorer,0.6616553568011918
nnar,0.45,6,RandomForestScorer,0.7918856211332799
nnar,0.35,5,AUMScorer,0.6409113195841163
ncar,0.2,1,RandomForestScorer,0.8388485157171727
nnar,0.5,18,RandomForestScorer,0.787081017139448
nar,0.05,5,ModelScorer,0.9285714285714284
nar,0.2,13,AUMScorer,0.7517703172476426
nar,0.25,3,AUMScorer,0.4880875226682007
nar,0.4,16,RandomForestScorer,0.8330486653138354
nar,0.3,15,AUMScorer,0.757694470937681
ncar,0.5,13,RandomForestScorer,0.7840806910264976
nnar,0.35,11,ModelScorer,0.6428571428571428
ncar,0.1,0,AUMScorer,0.7598954285640726
nar,0.35,5,AUMScorer,0.7611522221852911
nar,0.45,9,ModelScorer,0.7857142857142857
nnar,0.15,17,ModelScorer,0.7857142857142857
ncar,0.3,4,RandomForestScorer,0.8373442657204753
ncar,0.15,9,RandomForestScorer,0.8708135199921249
nnar,0.1,18,ModelScorer,0.8571428571428571
nar,0.25,0,ModelScorer,0.7857142857142857
ncar,0.1,10,RandomForestScorer,0.8539340683763632
nar,0.1,5,ModelScorer,0.7857142857142857
nnar,0.5,16,AUMScorer,0.5901063843400699
nar,0.15,17,ModelScorer,0.7142857142857143
ncar,0.05,8,AUMScorer,0.6959105370656237
nnar,0.4,5,AUMScorer,0.6517916752575067
nar,0.4,14,AUMScorer,0.5416466153080015
nnar,0.2,14,RandomForestScorer,0.8268646080268092
nar,0.5,7,RandomForestScorer,0.8305543028911355
nar,0.5,16,AUMScorer,0.2916708050923345
nnar,0.4,11,ModelScorer,0.7142857142857143
nnar,0.2,17,ModelScorer,0.7142857142857143
ncar,0.4,3,RandomForestScorer,0.8030048042229527
nnar,0.45,1,ModelScorer,0.6428571428571428
nar,0.1,13,RandomForestScorer,0.8506567742193031
ncar,0.3,2,AUMScorer,0.7539858152032292
nar,0.05,13,ModelScorer,0.8571428571428571
nar,0.15,3,RandomForestScorer,0.8516526919728661
ncar,0.35,14,AUMScorer,0.5333187842923409
ncar,0.5,5,RandomForestScorer,0.7814463213350442
ncar,0.5,8,ModelScorer,0.6428571428571429
nar,0.2,15,RandomForestScorer,0.850267704157842
nnar,0.45,9,RandomForestScorer,0.8038854675745882
nar,0.35,19,ModelScorer,0.7857142857142857
nnar,0.25,15,RandomForestScorer,0.8377165207798465
nar,0.2,18,ModelScorer,0.7142857142857143
ncar,0.15,4,ModelScorer,0.7857142857142857
nar,0.25,8,ModelScorer,0.7857142857142857
nar,0.5,8,RandomForestScorer,0.8060662010858519
ncar,0.1,5,ModelScorer,0.7857142857142857
nnar,0.1,5,RandomForestScorer,0.8476980515474638
ncar,0.05,19,RandomForestScorer,0.8753672525652249
nar,0.05,14,ModelScorer,0.8571428571428571
ncar,0.4,14,AUMScorer,0.4531373269537004
ncar,0.25,10,AUMScorer,0.5661656301130498
ncar,0.45,4,AUMScorer,0.4876936258690338
nar,0.15,14,AUMScorer,0.6474642276776992
ncar,0.2,4,ModelScorer,0.8571428571428571
nar,0.1,8,ModelScorer,0.7857142857142857
ncar,0.25,16,ModelScorer,0.9285714285714284
nar,0.4,19,ModelScorer,0.7142857142857142
nar,0.45,7,AUMScorer,0.7169224255498426
nnar,0.25,7,RandomForestScorer,0.8241804419535534
ncar,0.05,17,AUMScorer,0.6898790133561344
ncar,0.3,7,ModelScorer,0.7857142857142857
ncar,0.35,19,ModelScorer,0.7857142857142857
ncar,0.25,2,RandomForestScorer,0.840607931288259
nnar,0.15,6,AUMScorer,0.6239511758750442
nnar,0.35,19,RandomForestScorer,0.79881264971614
nar,0.45,17,RandomForestScorer,0.8323577926361442
ncar,0.1,11,AUMScorer,0.7046300191358265
nnar,0.1,0,ModelScorer,0.7857142857142857
nar,0.35,16,AUMScorer,0.6097712805255239
nar,0.3,7,RandomForestScorer,0.8264383684655203
ncar,0.35,5,RandomForestScorer,0.8247676241828998
nnar,0.25,5,AUMScorer,0.7422896543049486
nar,0.05,11,AUMScorer,0.6296062894103005
ncar,0.45,18,ModelScorer,0.7857142857142857
nar,0.3,1,ModelScorer,0.7857142857142857
nnar,0.2,6,AUMScorer,0.6548486076453529
ncar,0.05,0,RandomForestScorer,0.8731607836595231
ncar,0.5,6,AUMScorer,0.6564868114978946
nnar,0.4,19,RandomForestScorer,0.8017879270431352
nnar,0.3,18,AUMScorer,0.5731650457283132
nnar,0.05,2,ModelScorer,0.7857142857142857
ncar,0.45,7,AUMScorer,0.4931736300085821
nnar,0.35,8,AUMScorer,0.7015624572074023
ncar,0.25,13,AUMScorer,0.806996499821524
nar,0.2,16,AUMScorer,0.6421209835735879
nar,0.25,6,AUMScorer,0.5298940934640788
ncar,0.5,16,RandomForestScorer,0.7973045817772954
ncar,0.35,6,RandomForestScorer,0.7933306786386982
nar,0.45,12,ModelScorer,0.7857142857142858
nar,0.3,2,ModelScorer,0.8571428571428571
nar,0.25,16,RandomForestScorer,0.8398018413586745
nar,0.5,0,AUMScorer,0.6679219650305811
ncar,0.35,0,ModelScorer,0.7142857142857143
nnar,0.5,19,AUMScorer,0.7275590694415768
nnar,0.35,0,RandomForestScorer,0.8221151293245412
ncar,0.05,11,AUMScorer,0.6682452513432662
nnar,0.4,8,AUMScorer,0.7385483144174865
nar,0.4,17,AUMScorer,0.4971474573936245
nnar,0.3,1,RandomForestScorer,0.7981484365027254
nar,0.5,10,RandomForestScorer,0.8205364272326569
nnar,0.4,14,ModelScorer,0.4285714285714286
nar,0.35,0,RandomForestScorer,0.8347199361884989
ncar,0.45,15,AUMScorer,0.3828340832320955
ncar,0.4,6,RandomForestScorer,0.8113652976807837
nnar,0.45,4,ModelScorer,0.7142857142857142
ncar,0.2,12,RandomForestScorer,0.8416614873659727
nnar,0.1,7,RandomForestScorer,0.8681006963445403
nnar,0.25,10,ModelScorer,0.9285714285714284
nar,0.05,16,ModelScorer,0.8571428571428571
ncar,0.3,5,AUMScorer,0.7121399007813995
nnar,0.25,8,AUMScorer,0.5862278190539405
nar,0.1,16,RandomForestScorer,0.8592322783242157
nar,0.15,6,RandomForestScorer,0.8248044106020781
ncar,0.5,11,ModelScorer,0.7142857142857143
nnar,0.4,0,RandomForestScorer,0.7991145186518434
ncar,0.3,15,RandomForestScorer,0.8211708856009087
nnar,0.45,12,RandomForestScorer,0.7978981933805076
nnar,0.25,18,RandomForestScorer,0.8196684215113244
nnar,0.5,2,RandomForestScorer,0.802079641008629
nnar,0.35,11,AUMScorer,0.7539906805080341
nar,0.25,11,ModelScorer,0.9285714285714284
nar,0.25,9,AUMScorer,0.5209782412696546
nnar,0.15,17,AUMScorer,0.7529393668947398
nar,0.4,0,RandomForestScorer,0.8235893089100904
nnar,0.5,5,ModelScorer,0.7142857142857143
ncar,0.45,16,AUMScorer,0.7783653010264782
nnar,0.1,8,RandomForestScorer,0.8426709081761325
nar,0.4,3,ModelScorer,0.7857142857142857
nar,0.3,18,RandomForestScorer,0.8339092155063845
nar,0.1,5,AUMScorer,0.6179972886708195
nnar,0.15,1,ModelScorer,0.6428571428571429
nar,0.35,8,RandomForestScorer,0.8344506444755052
nar,0.5,5,ModelScorer,0.6428571428571428
ncar,0.15,15,RandomForestScorer,0.8495890154392095
nar,0.25,19,RandomForestScorer,0.8386617099475224
nnar,0.1,2,ModelScorer,0.7142857142857143
ncar,0.2,7,ModelScorer,0.7857142857142857
ncar,0.4,1,ModelScorer,0.7857142857142857
nnar,0.45,10,AUMScorer,0.729356807832908
nar,0.1,11,ModelScorer,0.7857142857142857
nnar,0.05,19,RandomForestScorer,0.8393474472206756
ncar,0.1,16,RandomForestScorer,0.8616338895661928
nnar,0.5,0,AUMScorer,0.5964383894189269
nar,0.15,1,ModelScorer,0.7857142857142857
ncar,0.25,19,ModelScorer,0.8571428571428571
nnar,0.4,11,AUMScorer,0.6913212188110527
nnar,0.2,17,AUMScorer,0.7394462662000146
nar,0.45,10,AUMScorer,0.5168096947721162
nnar,0.15,9,RandomForestScorer,0.84760478032646
ncar,0.3,10,ModelScorer,0.8571428571428571
ncar,0.2,15,RandomForestScorer,0.8358906712618417
nnar,0.25,13,ModelScorer,0.7857142857142857
ncar,0.4,9,RandomForestScorer,0.801311182185532
ncar,0.5,8,AUMScorer,0.6920382060626686
ncar,0.25,5,RandomForestScorer,0.8166534451355683
nar,0.05,19,ModelScorer,0.9285714285714286
nnar,0.3,10,RandomForestScorer,0.8188957662492187
nar,0.15,9,RandomForestScorer,0.8469579515537464
ncar,0.1,14,AUMScorer,0.6069363038907298
nar,0.35,19,AUMScorer,0.5544347764115055
ncar,0.15,4,AUMScorer,0.7752941977280939
nar,0.3,13,ModelScorer,0.8571428571428571
ncar,0.3,18,RandomForestScorer,0.822481227624191
nnar,0.05,8,AUMScorer,0.7640676768123049
nnar,0.2,18,AUMScorer,0.6798394816539716
nar,0.35,3,ModelScorer,0.8571428571428572
ncar,0.35,8,RandomForestScorer,0.8182454181292862
ncar,0.15,10,ModelScorer,0.8571428571428571
nar,0.25,14,ModelScorer,0.8571428571428571
nar,0.05,14,AUMScorer,0.7148730329739704
ncar,0.05,3,RandomForestScorer,0.8793037714663802
ncar,0.5,9,AUMScorer,0.4597351232185849
ncar,0.2,4,AUMScorer,0.7828972052896708
nar,0.1,8,AUMScorer,0.7028177160431849
ncar,0.05,6,ModelScorer,0.8571428571428571
ncar,0.25,16,AUMScorer,0.7626620965374082
nar,0.35,11,RandomForestScorer,0.8303675987061004
ncar,0.4,17,RandomForestScorer,0.8073921533269516
nnar,0.45,15,ModelScorer,0.5714285714285714
nar,0.2,19,AUMScorer,0.647747441161999
nnar,0.3,5,ModelScorer,0.6428571428571429
ncar,0.2,10,ModelScorer,0.7857142857142857
ncar,0.5,19,RandomForestScorer,0.780767374776273
ncar,0.25,0,ModelScorer,0.7142857142857143
nnar,0.5,3,AUMScorer,0.5074451326616025
nar,0.15,4,ModelScorer,0.8571428571428571
nar,0.45,15,ModelScorer,0.7142857142857143
nnar,0.2,1,RandomForestScorer,0.8275597464288755
nnar,0.05,13,RandomForestScorer,0.8590630792648074
ncar,0.3,13,ModelScorer,0.7857142857142857
nnar,0.5,13,RandomForestScorer,0.7949296690541975
ncar,0.35,3,ModelScorer,0.7857142857142857
nnar,0.1,0,AUMScorer,0.6860162397251522
nar,0.05,0,ModelScorer,0.7142857142857143
nnar,0.35,3,RandomForestScorer,0.8044985079039098
ncar,0.1,19,ModelScorer,0.7142857142857143
nar,0.4,11,RandomForestScorer,0.8448523707705511
nnar,0.1,19,RandomForestScorer,0.8444604334002224
nar,0.3,10,AUMScorer,0.5453308382701705
nnar,0.3,4,RandomForestScorer,0.8118658223902129
nar,0.45,1,RandomForestScorer,0.8280151099204345
ncar,0.5,17,AUMScorer,0.5549730062200564
ncar,0.15,7,AUMScorer,0.7490100025862396
nar,0.2,2,RandomForestScorer,0.8448094912541428
ncar,0.45,18,AUMScorer,0.4927361299671275
nar,0.1,19,RandomForestScorer,0.848593791389782
ncar,0.3,8,AUMScorer,0.5494032593498576
nnar,0.05,11,AUMScorer,0.7467090732094961
nar,0.35,6,ModelScorer,0.6428571428571429
ncar,0.4,12,ModelScorer,0.8571428571428571
ncar,0.45,2,ModelScorer,0.7857142857142857
nar,0.15,12,ModelScorer,0.7142857142857143
ncar,0.5,14,ModelScorer,0.8571428571428572
ncar,0.15,17,RandomForestScorer,0.8570583106723967
nnar,0.5,14,RandomForestScorer,0.8033961903075523
nnar,0.2,9,RandomForestScorer,0.8097287553845204
nnar,0.4,3,RandomForestScorer,0.7914115398208406
nnar,0.3,2,AUMScorer,0.7002820550335038
nar,0.5,11,AUMScorer,0.6233447092376007
ncar,0.45,10,RandomForestScorer,0.7978580526458771
nnar,0.5,8,ModelScorer,0.5714285714285714
nar,0.3,2,AUMScorer,0.591298799671034
ncar,0.5,0,RandomForestScorer,0.7919574870920216
nar,0.4,6,ModelScorer,0.7142857142857142
nnar,0.3,12,RandomForestScorer,0.8158462230584411
nnar,0.1,14,ModelScorer,0.7857142857142857
nar,0.45,18,ModelScorer,0.7142857142857143
nnar,0.15,4,ModelScorer,0.7142857142857143
nar,0.2,10,RandomForestScorer,0.8423039984857505
ncar,0.15,18,RandomForestScorer,0.8433632316702
nnar,0.45,13,AUMScorer,0.8027619728655484
nnar,0.25,19,AUMScorer,0.7090499555870349
nnar,0.4,14,AUMScorer,0.608587269052442
ncar,0.15,12,ModelScorer,0.9285714285714284
nar,0.45,4,RandomForestScorer,0.8311312755389092
ncar,0.05,14,RandomForestScorer,0.8968231733809992
nnar,0.15,12,RandomForestScorer,0.8104793105312375
nnar,0.2,4,ModelScorer,0.7857142857142857
nnar,0.05,16,ModelScorer,0.8571428571428571
ncar,0.2,18,RandomForestScorer,0.8218360382989065
nnar,0.25,16,ModelScorer,0.7857142857142857
nar,0.1,0,RandomForestScorer,0.8572144106218154
ncar,0.25,8,RandomForestScorer,0.830752456621031
ncar,0.45,5,ModelScorer,0.7142857142857143
ncar,0.1,17,AUMScorer,0.8031384989290925
nnar,0.3,7,ModelScorer,0.6428571428571429
nnar,0.4,6,RandomForestScorer,0.8061494205389227
nar,0.3,16,ModelScorer,0.7142857142857143
nnar,0.2,12,RandomForestScorer,0.8138263121109248
nnar,0.25,2,RandomForestScorer,0.8047610962575777
nar,0.2,5,ModelScorer,0.7857142857142857
nar,0.05,8,RandomForestScorer,0.8894685904489011
nar,0.5,14,AUMScorer,0.4360848197710042
nar,0.25,17,ModelScorer,0.8571428571428571
nar,0.4,3,AUMScorer,0.5352903297551277
nnar,0.1,11,AUMScorer,0.6076699367360417
nnar,0.05,17,ModelScorer,0.7857142857142857
nnar,0.15,1,AUMScorer,0.6706255992844028
ncar,0.5,3,RandomForestScorer,0.7913313053955597
nnar,0.3,15,RandomForestScorer,0.8118375466778289
ncar,0.2,7,AUMScorer,0.6718401741126268
ncar,0.4,1,AUMScorer,0.5129659068418548
nar,0.1,11,AUMScorer,0.7714710026331408
ncar,0.05,9,ModelScorer,0.9285714285714284
nnar,0.15,7,ModelScorer,0.6428571428571429
nar,0.35,14,RandomForestScorer,0.8411528558273242
nar,0.15,1,AUMScorer,0.675617879936205
nnar,0.45,18,ModelScorer,0.5714285714285714
nar,0.2,13,RandomForestScorer,0.8404553117146727
nar,0.25,3,RandomForestScorer,0.8434787364746238
ncar,0.3,19,AUMScorer,0.5745955453228487
ncar,0.2,13,ModelScorer,0.7857142857142857
nnar,0.45,16,AUMScorer,0.7587561897859696
ncar,0.1,0,RandomForestScorer,0.8563785377638723
ncar,0.25,3,ModelScorer,0.8571428571428571
ncar,0.35,9,AUMScorer,0.4779433280077576
nnar,0.5,6,AUMScorer,0.5684299294704669
nar,0.4,4,AUMScorer,0.5149256017379806
ncar,0.35,15,ModelScorer,0.7857142857142857
nnar,0.2,7,ModelScorer,0.7857142857142857
ncar,0.3,16,ModelScorer,0.7142857142857143
nnar,0.5,16,RandomForestScorer,0.7787496688780499
nar,0.05,3,ModelScorer,0.9285714285714284
nar,0.1,3,RandomForestScorer,0.8660314406925107
nnar,0.35,6,RandomForestScorer,0.8192247077546524
ncar,0.25,11,RandomForestScorer,0.835795471652903
nar,0.4,14,RandomForestScorer,0.8169562243577249
nar,0.3,13,AUMScorer,0.5593507072047628
nar,0.25,4,RandomForestScorer,0.8341968172903518
nar,0.35,3,AUMScorer,0.7705097470241273
ncar,0.15,10,AUMScorer,0.6261542966265645
nar,0.5,19,ModelScorer,0.7142857142857142
ncar,0.3,2,RandomForestScorer,0.827093151867608
nnar,0.2,2,AUMScorer,0.7255638607336568
nnar,0.05,14,AUMScorer,0.7930536951622617
nar,0.35,9,ModelScorer,0.6428571428571429
nnar,0.1,16,ModelScorer,0.8571428571428571
ncar,0.4,15,ModelScorer,0.7142857142857143
nar,0.15,15,ModelScorer,0.8571428571428571
ncar,0.05,6,AUMScorer,0.7037041221945868
nnar,0.3,5,AUMScorer,0.5503931041397954
ncar,0.2,10,AUMScorer,0.774346216150809
nnar,0.4,9,ModelScorer,0.6428571428571429
ncar,0.25,0,AUMScorer,0.8038112012764378
nar,0.15,4,AUMScorer,0.710980153430912
nar,0.2,3,AUMScorer,0.5585702078070991
ncar,0.45,13,RandomForestScorer,0.7977013495016236
nnar,0.5,11,ModelScorer,0.6428571428571429
ncar,0.35,12,AUMScorer,0.6531641120400502
nar,0.4,9,ModelScorer,0.7142857142857142
nnar,0.1,17,ModelScorer,0.7857142857142857
ncar,0.05,7,AUMScorer,0.716227923707863
nnar,0.45,7,RandomForestScorer,0.7768338245553924
ncar,0.1,3,ModelScorer,0.8571428571428571
nnar,0.1,3,RandomForestScorer,0.8317043679875502
nar,0.45,7,RandomForestScorer,0.8281935954105148
ncar,0.05,17,RandomForestScorer,0.8814473579388934
nnar,0.15,15,RandomForestScorer,0.8414189499319219
nar,0.35,6,AUMScorer,0.5383043819609323
ncar,0.4,12,AUMScorer,0.4179866444058181
nnar,0.05,19,ModelScorer,0.7142857142857143
ncar,0.45,2,AUMScorer,0.5858558743482536
nar,0.15,12,AUMScorer,0.6853162862515194
ncar,0.4,18,ModelScorer,0.7142857142857143
nar,0.05,1,AUMScorer,0.6441707302577209
ncar,0.1,11,RandomForestScorer,0.8669369333166557
ncar,0.45,8,ModelScorer,0.6428571428571429
ncar,0.25,14,ModelScorer,0.7142857142857143
nnar,0.5,17,AUMScorer,0.522282342979886
nar,0.15,18,ModelScorer,0.7142857142857143
nnar,0.2,15,RandomForestScorer,0.8142893768840075
nar,0.3,19,ModelScorer,0.8571428571428571
nar,0.45,5,AUMScorer,0.6228052167166525
nnar,0.25,5,RandomForestScorer,0.8224520903118853
nar,0.2,8,ModelScorer,0.7142857142857143
nnar,0.3,8,AUMScorer,0.6871181288407959
nar,0.05,11,RandomForestScorer,0.8865880202945924
nar,0.5,17,AUMScorer,0.7010946831646016
nar,0.4,6,AUMScorer,0.6588254607519357
ncar,0.4,4,RandomForestScorer,0.8109412269917107
ncar,0.35,17,ModelScorer,0.7142857142857143
nnar,0.1,14,AUMScorer,0.7220285367144111
nnar,0.45,2,ModelScorer,0.6428571428571428
nnar,0.35,17,RandomForestScorer,0.8092729921642796
nnar,0.15,4,AUMScorer,0.6407210121296225
ncar,0.5,6,RandomForestScorer,0.8028492988116362
nar,0.15,13,AUMScorer,0.7665239603753589
nnar,0.3,18,RandomForestScorer,0.8247107257323545
nar,0.45,2,ModelScorer,0.6428571428571429
ncar,0.05,12,ModelScorer,0.8571428571428571
nnar,0.15,10,ModelScorer,0.6428571428571429
nar,0.35,17,RandomForestScorer,0.8262029849406372
nar,0.2,16,RandomForestScorer,0.8340729818469531
ncar,0.15,2,RandomForestScorer,0.8444513557635809
nar,0.25,6,RandomForestScorer,0.842102818354358
nar,0.05,9,AUMScorer,0.6707442625292286
nnar,0.2,4,AUMScorer,0.6781008150565805
ncar,0.35,18,ModelScorer,0.8571428571428572
nnar,0.4,17,RandomForestScorer,0.8042164661137297
nar,0.5,0,RandomForestScorer,0.8119844009532229
nnar,0.3,16,AUMScorer,0.6778960544817781
nnar,0.2,10,ModelScorer,0.6428571428571429
nnar,0.05,0,ModelScorer,0.8571428571428571
ncar,0.45,5,AUMScorer,0.6239699365111953
ncar,0.2,2,RandomForestScorer,0.8346107955767361
nnar,0.25,0,ModelScorer,0.7857142857142857
nnar,0.5,19,RandomForestScorer,0.8204436009157736
nar,0.05,6,ModelScorer,0.9285714285714286
nar,0.1,6,RandomForestScorer,0.8436016077312558
nar,0.2,14,AUMScorer,0.609125778748248
nar,0.4,17,RandomForestScorer,0.8160383901641255
nar,0.3,16,AUMScorer,0.5387860547845417
nnar,0.35,12,ModelScorer,0.5714285714285714
ncar,0.1,1,AUMScorer,0.7149910876975791
ncar,0.35,4,RandomForestScorer,0.8213901261860601
ncar,0.5,1,ModelScorer,0.7857142857142857
nnar,0.3,13,ModelScorer,0.5
nnar,0.15,18,ModelScorer,0.7142857142857143
nar,0.3,0,ModelScorer,0.7857142857142857
ncar,0.3,5,RandomForestScorer,0.827976041671858
nnar,0.05,17,AUMScorer,0.7107058192042602
nnar,0.25,8,RandomForestScorer,0.8208847059223736
nar,0.2,11,ModelScorer,0.7857142857142857
nar,0.25,1,ModelScorer,0.7857142857142857
ncar,0.05,9,AUMScorer,0.6986223893301002
ncar,0.25,12,AUMScorer,0.7226558307373325
nnar,0.15,7,AUMScorer,0.7050344005823617
ncar,0.2,13,AUMScorer,0.6506938350489849
nar,0.3,8,RandomForestScorer,0.8291378297292384
nnar,0.4,12,ModelScorer,0.7857142857142857
nar,0.25,9,RandomForestScorer,0.8156637060396135
nar,0.1,14,RandomForestScorer,0.8546970801311526
ncar,0.3,3,AUMScorer,0.679593212102668
ncar,0.45,16,RandomForestScorer,0.8036614612728092
nnar,0.5,14,ModelScorer,0.7142857142857143
nnar,0.45,0,AUMScorer,0.820711138144912
ncar,0.35,15,AUMScorer,0.6312863157024031
nnar,0.05,9,RandomForestScorer,0.8553715120239568
nar,0.05,12,AUMScorer,0.6128243568833691
ncar,0.45,19,ModelScorer,0.7142857142857142
nar,0.4,12,ModelScorer,0.7142857142857142
nnar,0.2,7,AUMScorer,0.6981432384675894
ncar,0.05,1,RandomForestScorer,0.903057294083171
nnar,0.45,10,RandomForestScorer,0.792386192839768
ncar,0.3,0,ModelScorer,0.8571428571428571
nnar,0.5,0,RandomForestScorer,0.8013153303632847
nnar,0.3,0,RandomForestScorer,0.820975913885223
nnar,0.35,9,AUMScorer,0.7037845396486995
ncar,0.2,5,RandomForestScorer,0.8425611414761083
nar,0.5,9,RandomForestScorer,0.7616281750551972
nnar,0.25,3,ModelScorer,0.7857142857142857
ncar,0.1,6,ModelScorer,0.8571428571428571
nar,0.25,7,AUMScorer,0.5978285476894195
nar,0.45,10,RandomForestScorer,0.8347885800018066
ncar,0.1,4,AUMScorer,0.7443123107937667
nar,0.35,9,AUMScorer,0.5682473528659747
ncar,0.4,15,AUMScorer,0.5917920555607279
nar,0.5,3,ModelScorer,0.6428571428571429
nar,0.15,15,AUMScorer,0.6024476679251402
ncar,0.15,13,RandomForestScorer,0.8471905303726266
nar,0.1,9,ModelScorer,0.7857142857142857
ncar,0.1,14,RandomForestScorer,0.862853257657061
ncar,0.25,17,ModelScorer,0.7142857142857143
nnar,0.4,9,AUMScorer,0.4686870423752731
nar,0.4,18,AUMScorer,0.6240917304259694
nnar,0.05,8,RandomForestScorer,0.8736524337175862
nar,0.45,8,AUMScorer,0.4607330714320428
nnar,0.25,11,ModelScorer,0.7142857142857143
nnar,0.1,17,AUMScorer,0.6622399095605966
ncar,0.4,7,RandomForestScorer,0.7944273272609863
nar,0.05,17,ModelScorer,0.9285714285714286
ncar,0.3,6,AUMScorer,0.5221441568339565
nnar,0.45,5,ModelScorer,0.7142857142857142
nar,0.15,7,RandomForestScorer,0.8369002935746874
ncar,0.5,9,RandomForestScorer,0.7923068445253921
nar,0.5,4,ModelScorer,0.7142857142857143
nar,0.25,18,RandomForestScorer,0.837918832108461
ncar,0.05,15,ModelScorer,0.9285714285714286
nar,0.2,19,RandomForestScorer,0.8355681199885535
nnar,0.4,1,RandomForestScorer,0.8073883577039448
nnar,0.35,14,ModelScorer,0.5714285714285714
nnar,0.4,10,AUMScorer,0.6777807876836492
ncar,0.15,8,ModelScorer,0.7857142857142857
nnar,0.5,3,RandomForestScorer,0.7877845141030417
nar,0.25,12,ModelScorer,0.7857142857142857
nar,0.5,12,RandomForestScorer,0.8026477894011148
ncar,0.1,9,ModelScorer,0.8571428571428571
nar,0.4,1,RandomForestScorer,0.8101436257572525
nnar,0.1,9,RandomForestScorer,0.8510357810532593
ncar,0.5,7,AUMScorer,0.4016890298240624
ncar,0.4,18,AUMScorer,0.5515463663498695
nnar,0.3,19,AUMScorer,0.6158464201982734
nnar,0.05,3,ModelScorer,0.9285714285714286
ncar,0.45,8,AUMScorer,0.4573543956673837
ncar,0.25,14,AUMScorer,0.6945954125107245
nar,0.15,18,AUMScorer,0.5705727678677843
nar,0.2,17,AUMScorer,0.8005497293872742
nnar,0.05,1,AUMScorer,0.7225067291521444
ncar,0.4,2,ModelScorer,0.7857142857142857
nar,0.3,10,RandomForestScorer,0.8342110447015845
ncar,0.2,8,ModelScorer,0.8571428571428571
nar,0.3,19,AUMScorer,0.7433727234141045
ncar,0.5,17,RandomForestScorer,0.7839658265274325
nnar,0.35,15,ModelScorer,0.6428571428571429
nnar,0.5,1,AUMScorer,0.667522437195446
ncar,0.15,7,RandomForestScorer,0.8571888506696573
nar,0.15,2,ModelScorer,0.7857142857142857
nar,0.45,13,ModelScorer,0.7142857142857143
nar,0.25,13,ModelScorer,0.6428571428571429
nnar,0.45,2,AUMScorer,0.6722200862204799
ncar,0.3,8,RandomForestScorer,0.8217447671789851
nnar,0.05,11,RandomForestScorer,0.8805624665039569
nar,0.45,11,AUMScorer,0.7654770483353296
nar,0.5,1,AUMScorer,0.7785565853703064
ncar,0.3,11,ModelScorer,0.9285714285714284
ncar,0.35,1,ModelScorer,0.7857142857142857
ncar,0.45,0,RandomForestScorer,0.809005460277145
nnar,0.35,1,RandomForestScorer,0.8129854774300587
ncar,0.25,6,RandomForestScorer,0.8317550368501371
nnar,0.15,10,AUMScorer,0.7566053162300517
ncar,0.25,15,AUMScorer,0.619205729391621
nnar,0.3,2,RandomForestScorer,0.8114353502523879
nnar,0.1,4,ModelScorer,0.7857142857142857
nar,0.5,11,RandomForestScorer,0.8408893324523528
nar,0.3,11,RandomForestScorer,0.8183709466612652
ncar,0.15,5,AUMScorer,0.5880021555140581
nnar,0.4,15,ModelScorer,0.7142857142857143
nar,0.35,1,RandomForestScorer,0.8405272565766665
nar,0.2,0,RandomForestScorer,0.8340928154698921
nar,0.1,17,RandomForestScorer,0.864206246967029
nnar,0.25,9,AUMScorer,0.564948025596725
ncar,0.35,18,AUMScorer,0.5219543781137174
nar,0.05,15,AUMScorer,0.7503580120679092
nar,0.3,5,ModelScorer,0.7857142857142857
nnar,0.2,10,AUMScorer,0.6769287258849205
ncar,0.5,12,ModelScorer,0.8571428571428571
ncar,0.05,4,RandomForestScorer,0.9061879228363078
nnar,0.15,2,RandomForestScorer,0.8204018064889087
nnar,0.45,13,RandomForestScorer,0.7987253859911196
nnar,0.25,19,RandomForestScorer,0.8162145649929116
nnar,0.05,6,ModelScorer,0.7142857142857143
nnar,0.35,12,AUMScorer,0.6272515800176356
nar,0.25,10,AUMScorer,0.5797114159315712
nnar,0.15,18,AUMScorer,0.6951392211971856
nar,0.3,0,AUMScorer,0.5222831678470633
ncar,0.25,1,ModelScorer,0.7857142857142857
ncar,0.35,10,RandomForestScorer,0.8199419153292705
nar,0.45,16,ModelScorer,0.6428571428571428
nar,0.5,6,ModelScorer,0.6428571428571429
nar,0.3,6,ModelScorer,0.7857142857142857
ncar,0.15,16,RandomForestScorer,0.8557597161517536
nnar,0.1,3,ModelScorer,0.7857142857142857
nnar,0.45,11,AUMScorer,0.5686449403977805
nar,0.1,12,ModelScorer,0.9285714285714284
ncar,0.1,17,RandomForestScorer,0.854285380810517
