method,fraction,run,algorithm,auc_score
nnar,0.5,19,AUMScorer,0.9530266984424356
ncar,0.3,17,RandomForestScorer,0.8014097840340473
ncar,0.2,6,RandomForestScorer,0.8263794143780493
nar,0.45,18,ModelScorer,0.7142857142857143
nar,0.25,10,AUMScorer,0.9104688001317968
nar,0.35,0,RandomForestScorer,0.7897326220670985
nnar,0.15,15,RandomForestScorer,0.7825102461172501
nnar,0.3,10,AUMScorer,0.9470699868615188
nar,0.4,2,AUMScorer,0.9649492545362056
nnar,0.1,16,RandomForestScorer,0.8170778018900535
ncar,0.4,8,ModelScorer,0.7142857142857143
nnar,0.25,6,ModelScorer,0.7857142857142858
ncar,0.45,0,RandomForestScorer,0.7761224428603932
ncar,0.4,10,AUMScorer,0.4910218256419743
ncar,0.25,0,AUMScorer,0.967423263682021
nar,0.3,9,ModelScorer,0.7857142857142856
ncar,0.35,16,ModelScorer,0.7857142857142857
nnar,0.4,9,RandomForestScorer,0.7396346761315785
ncar,0.15,8,RandomForestScorer,0.845290062088016
nar,0.1,15,ModelScorer,0.7857142857142857
nar,0.5,11,RandomForestScorer,0.754053024759493
nnar,0.5,11,RandomForestScorer,0.7445810549179153
nar,0.25,18,RandomForestScorer,0.8109676170685001
nar,0.15,1,AUMScorer,0.5133018507962728
nnar,0.15,15,ModelScorer,0.7142857142857142
ncar,0.5,19,RandomForestScorer,0.7718427250863245
nar,0.4,8,ModelScorer,0.8571428571428572
nnar,0.05,6,AUMScorer,0.8802424638266569
ncar,0.1,5,ModelScorer,0.9285714285714286
ncar,0.15,17,ModelScorer,0.9285714285714284
nnar,0.45,8,ModelScorer,0.7857142857142856
nnar,0.25,0,AUMScorer,0.9303661441406744
ncar,0.15,19,AUMScorer,0.9257349202683296
ncar,0.25,8,RandomForestScorer,0.8064020356386293
nnar,0.05,3,RandomForestScorer,0.8558689411532228
nar,0.1,16,ModelScorer,0.7857142857142857
nar,0.2,1,AUMScorer,0.5048074926072178
ncar,0.35,10,RandomForestScorer,0.7951458475946587
nar,0.5,11,ModelScorer,0.7142857142857142
nar,0.1,18,AUMScorer,0.9428269240501634
nnar,0.2,7,RandomForestScorer,0.787043170806118
nar,0.25,19,RandomForestScorer,0.8160170306537637
nnar,0.15,16,ModelScorer,0.7857142857142857
ncar,0.2,9,AUMScorer,0.9068396493536516
ncar,0.05,13,ModelScorer,0.9285714285714284
ncar,0.15,16,RandomForestScorer,0.8479497858128731
nar,0.35,3,AUMScorer,0.5005311215307665
nnar,0.5,19,RandomForestScorer,0.722387029651599
nnar,0.3,19,RandomForestScorer,0.7665650520822089
nnar,0.1,19,AUMScorer,0.938625136582418
nnar,0.35,9,RandomForestScorer,0.7693620114606411
nnar,0.15,9,AUMScorer,0.922489876332142
ncar,0.45,3,AUMScorer,0.4980947411621741
nnar,0.05,12,ModelScorer,0.9285714285714286
nar,0.4,2,RandomForestScorer,0.786579882228941
ncar,0.45,9,RandomForestScorer,0.7840295608296741
ncar,0.25,8,ModelScorer,0.7142857142857143
nnar,0.2,16,ModelScorer,0.9285714285714286
ncar,0.4,10,RandomForestScorer,0.7871917150208431
nar,0.3,18,ModelScorer,0.7857142857142857
nnar,0.4,12,AUMScorer,0.9431051481421516
nnar,0.2,18,AUMScorer,0.9283654462778576
ncar,0.25,0,RandomForestScorer,0.8159110919392228
nar,0.2,7,ModelScorer,0.8571428571428571
nnar,0.45,2,AUMScorer,0.4855542360120016
nnar,0.25,8,AUMScorer,0.8193599406662009
nar,0.25,19,ModelScorer,0.8571428571428571
nar,0.45,15,AUMScorer,0.9647688254603314
nar,0.5,5,AUMScorer,0.4953092602653144
nnar,0.3,19,ModelScorer,0.6428571428571428
nar,0.3,11,AUMScorer,0.5047312145795984
nnar,0.35,9,ModelScorer,0.8571428571428571
ncar,0.05,7,AUMScorer,0.9494589915031042
nar,0.15,1,RandomForestScorer,0.8431708601087952
nnar,0.35,11,AUMScorer,0.5087280439525963
ncar,0.4,19,ModelScorer,0.7857142857142857
ncar,0.45,9,ModelScorer,0.7857142857142856
ncar,0.25,9,ModelScorer,0.7857142857142857
nnar,0.5,1,ModelScorer,0.6428571428571428
nnar,0.05,6,RandomForestScorer,0.8579979434621318
ncar,0.3,1,AUMScorer,0.4995675630085679
ncar,0.2,12,AUMScorer,0.955180615759228
ncar,0.35,13,AUMScorer,0.965433844460728
nnar,0.4,18,ModelScorer,0.6428571428571429
nnar,0.25,0,RandomForestScorer,0.7544457400507789
ncar,0.15,19,RandomForestScorer,0.8463643961788114
ncar,0.2,18,RandomForestScorer,0.8283031067586046
ncar,0.25,2,AUMScorer,0.5000825331918133
nar,0.05,19,AUMScorer,0.9683025752774084
nar,0.2,1,RandomForestScorer,0.8236342904230978
nar,0.3,12,RandomForestScorer,0.776455968783145
nar,0.15,10,ModelScorer,0.8571428571428571
nar,0.1,18,RandomForestScorer,0.8607690499010163
nnar,0.1,0,AUMScorer,0.904653359246446
nar,0.15,12,AUMScorer,0.8396458661838353
nnar,0.35,12,RandomForestScorer,0.7650722159406321
nnar,0.15,12,AUMScorer,0.9523091409815636
nar,0.35,3,RandomForestScorer,0.7929758715975893
nnar,0.15,18,RandomForestScorer,0.8146837520123784
ncar,0.45,12,RandomForestScorer,0.7844275636989497
nnar,0.25,9,ModelScorer,0.9285714285714286
ncar,0.1,2,AUMScorer,0.9488998728830552
ncar,0.4,13,AUMScorer,0.943917504289856
nar,0.2,10,ModelScorer,0.9285714285714286
nnar,0.25,11,AUMScorer,0.91469840291965
nnar,0.45,5,AUMScorer,0.6724464683097774
nar,0.25,0,ModelScorer,0.8571428571428572
nar,0.2,12,AUMScorer,0.5082387147263241
nar,0.3,12,ModelScorer,0.9285714285714284
ncar,0.2,18,ModelScorer,0.9285714285714284
nar,0.3,14,AUMScorer,0.9670985757660844
nnar,0.2,18,RandomForestScorer,0.8047583759242697
nar,0.35,12,ModelScorer,0.7142857142857143
nnar,0.3,0,ModelScorer,0.6428571428571428
nnar,0.25,8,RandomForestScorer,0.7457434828721197
nnar,0.4,12,RandomForestScorer,0.7457597231682087
nnar,0.45,2,RandomForestScorer,0.6934088160391121
nar,0.5,14,RandomForestScorer,0.7645656447571545
nnar,0.35,12,ModelScorer,0.7857142857142856
ncar,0.05,16,RandomForestScorer,0.9113288263592586
nnar,0.15,18,ModelScorer,0.8571428571428571
ncar,0.45,12,ModelScorer,0.7857142857142857
ncar,0.3,2,ModelScorer,0.7857142857142857
nar,0.4,11,ModelScorer,0.5714285714285714
nnar,0.05,9,AUMScorer,0.8996104539580325
ncar,0.1,8,ModelScorer,0.8571428571428572
nar,0.4,13,AUMScorer,0.6652216193901553
nar,0.05,0,AUMScorer,0.9675578778918597
ncar,0.1,10,AUMScorer,0.9157670758056996
nnar,0.45,11,ModelScorer,0.7857142857142857
ncar,0.25,11,RandomForestScorer,0.8108392655760315
ncar,0.3,1,RandomForestScorer,0.8027991943451873
nar,0.2,4,AUMScorer,0.8953654374044145
nar,0.45,2,ModelScorer,0.7857142857142857
ncar,0.35,13,RandomForestScorer,0.7957749751886771
nar,0.5,14,ModelScorer,0.7857142857142856
nnar,0.4,14,AUMScorer,0.5010599874632017
nar,0.5,16,AUMScorer,0.5022173670039561
ncar,0.05,16,ModelScorer,0.9285714285714284
nar,0.35,6,AUMScorer,0.5185861930191971
nnar,0.1,0,RandomForestScorer,0.8054460438619953
nar,0.15,12,RandomForestScorer,0.8456331504321686
ncar,0.45,6,AUMScorer,0.4975510632897263
nnar,0.05,15,ModelScorer,1.0
ncar,0.3,10,ModelScorer,0.7857142857142857
ncar,0.5,4,ModelScorer,0.6428571428571428
ncar,0.1,2,RandomForestScorer,0.8697842630033628
ncar,0.25,11,ModelScorer,0.8571428571428572
nnar,0.2,19,ModelScorer,0.8571428571428571
nnar,0.45,5,RandomForestScorer,0.7774592324776055
nnar,0.25,11,RandomForestScorer,0.7955602389992545
nar,0.2,12,RandomForestScorer,0.827138425199682
nar,0.5,17,AUMScorer,0.4931520728976443
nnar,0.1,9,ModelScorer,0.8571428571428571
nnar,0.1,1,RandomForestScorer,0.8270143278193663
nar,0.4,14,ModelScorer,0.7857142857142858
ncar,0.05,10,AUMScorer,0.9255602017624458
ncar,0.1,11,ModelScorer,0.9285714285714286
nnar,0.35,14,AUMScorer,0.9668092573927184
ncar,0.15,3,AUMScorer,0.8795973872155841
nnar,0.5,4,ModelScorer,0.6428571428571428
nnar,0.05,9,RandomForestScorer,0.8587917806328191
ncar,0.3,4,RandomForestScorer,0.7991819687426375
nar,0.45,5,ModelScorer,0.7857142857142856
nar,0.1,2,RandomForestScorer,0.8718029717789095
nnar,0.5,6,AUMScorer,0.9600508653206368
nar,0.4,13,RandomForestScorer,0.7505695085909198
ncar,0.2,15,AUMScorer,0.5138109208396374
nar,0.25,3,RandomForestScorer,0.8143334333952322
nnar,0.15,0,ModelScorer,0.7857142857142857
ncar,0.1,10,RandomForestScorer,0.8714482079648725
nar,0.35,9,AUMScorer,0.5031712104480988
nar,0.2,4,RandomForestScorer,0.8266483659697698
nnar,0.1,1,ModelScorer,0.9285714285714286
nar,0.15,13,ModelScorer,0.8571428571428571
nnar,0.3,3,RandomForestScorer,0.7757250274741747
nnar,0.1,3,AUMScorer,0.686335252822216
nar,0.15,15,AUMScorer,0.9408044160426896
nnar,0.05,18,ModelScorer,0.9285714285714284
nar,0.35,6,RandomForestScorer,0.7927109660578151
ncar,0.45,15,RandomForestScorer,0.7802557692175959
nar,0.05,9,ModelScorer,1.0
nnar,0.2,0,ModelScorer,0.8571428571428571
nar,0.1,2,ModelScorer,0.9285714285714286
nar,0.2,13,ModelScorer,0.9285714285714284
nnar,0.25,14,AUMScorer,0.519549673957583
ncar,0.3,6,AUMScorer,0.5049598523432914
nar,0.25,3,ModelScorer,0.8571428571428572
ncar,0.5,6,RandomForestScorer,0.765815205354447
nar,0.2,15,AUMScorer,0.9380617586286952
nar,0.25,5,AUMScorer,0.5080413292364093
nar,0.3,17,AUMScorer,0.5223294406310425
nnar,0.3,3,ModelScorer,0.8571428571428571
nar,0.35,15,ModelScorer,0.6428571428571428
nar,0.5,17,RandomForestScorer,0.7685279928023582
nar,0.35,17,AUMScorer,0.9298076535040316
nnar,0.35,17,AUMScorer,0.9332573239722852
ncar,0.05,19,RandomForestScorer,0.9092558338150304
ncar,0.4,3,ModelScorer,0.7142857142857143
ncar,0.45,17,AUMScorer,0.962793239730606
ncar,0.3,7,AUMScorer,0.5059645150272206
nar,0.25,6,RandomForestScorer,0.8063251757732841
nar,0.4,16,AUMScorer,0.5069647143385199
nnar,0.15,3,ModelScorer,0.7857142857142857
ncar,0.15,3,RandomForestScorer,0.843668249084794
ncar,0.1,13,AUMScorer,0.9182299048675606
nnar,0.45,14,ModelScorer,0.7857142857142856
nar,0.05,3,AUMScorer,0.9562759875280444
ncar,0.5,6,ModelScorer,0.7857142857142857
ncar,0.25,14,RandomForestScorer,0.8140431969809165
nnar,0.5,6,RandomForestScorer,0.6955660289693283
nnar,0.45,16,AUMScorer,0.933258803686556
nnar,0.1,12,RandomForestScorer,0.8233265843615052
nar,0.35,9,RandomForestScorer,0.7936075630518256
nar,0.5,19,AUMScorer,0.4859653242763657
nnar,0.15,2,RandomForestScorer,0.781255073713087
nnar,0.2,3,ModelScorer,0.7142857142857142
nar,0.15,15,RandomForestScorer,0.8324525191014741
ncar,0.15,12,ModelScorer,0.9285714285714284
nar,0.25,6,ModelScorer,0.7142857142857143
ncar,0.3,13,ModelScorer,0.9285714285714284
ncar,0.5,7,ModelScorer,0.6428571428571428
nar,0.1,11,ModelScorer,0.8571428571428572
nar,0.25,8,AUMScorer,0.9354278497221816
ncar,0.5,9,AUMScorer,0.4952239548764441
nnar,0.2,2,RandomForestScorer,0.7870868921326871
nar,0.45,8,RandomForestScorer,0.7786340996381756
nnar,0.25,14,RandomForestScorer,0.7956554252290504
ncar,0.25,16,AUMScorer,0.9585725062116168
nar,0.2,15,RandomForestScorer,0.825947108351791
nnar,0.1,12,ModelScorer,0.8571428571428572
nar,0.25,5,RandomForestScorer,0.8099164217231971
ncar,0.05,0,RandomForestScorer,0.9082677387255756
nnar,0.3,5,RandomForestScorer,0.768917438043474
nar,0.35,17,RandomForestScorer,0.7972978753085918
ncar,0.35,0,AUMScorer,0.9481224176210205
nar,0.4,19,AUMScorer,0.4962789736794905
nnar,0.4,5,ModelScorer,0.7857142857142858
nar,0.05,6,AUMScorer,0.9383061414232924
ncar,0.1,16,AUMScorer,0.9357956069436538
nar,0.05,12,RandomForestScorer,0.9112040514602135
ncar,0.15,6,AUMScorer,0.9477367033958164
nnar,0.5,7,ModelScorer,0.5714285714285714
ncar,0.3,7,RandomForestScorer,0.8021489501410496
ncar,0.25,17,AUMScorer,0.9366896683566568
nar,0.45,8,ModelScorer,0.6428571428571428
nar,0.1,5,RandomForestScorer,0.8652669553502698
nar,0.4,16,RandomForestScorer,0.7898977358818466
nar,0.25,14,ModelScorer,0.8571428571428572
nnar,0.5,9,AUMScorer,0.9446804265911136
nar,0.45,10,AUMScorer,0.9617897604668396
ncar,0.1,13,RandomForestScorer,0.8702078986186195
nnar,0.15,5,RandomForestScorer,0.8092652698904149
ncar,0.05,0,ModelScorer,0.9285714285714284
nnar,0.45,16,RandomForestScorer,0.7606828315770581
nnar,0.3,6,RandomForestScorer,0.7643585310006547
nnar,0.1,6,AUMScorer,0.5454239861345405
nar,0.15,18,AUMScorer,0.9487140168023576
ncar,0.4,0,AUMScorer,0.9698061945435268
ncar,0.3,16,ModelScorer,0.7857142857142857
ncar,0.2,5,ModelScorer,0.8571428571428571
ncar,0.35,6,ModelScorer,0.8571428571428571
nar,0.05,12,ModelScorer,1.0
ncar,0.35,8,AUMScorer,0.9539560597736584
nar,0.1,5,ModelScorer,0.8571428571428572
nar,0.5,1,RandomForestScorer,0.7639364382070782
nar,0.05,14,AUMScorer,0.8255531114290149
nar,0.3,7,RandomForestScorer,0.8033954899752538
nnar,0.2,5,AUMScorer,0.9582873111683692
nnar,0.5,2,ModelScorer,0.8571428571428571
ncar,0.1,4,AUMScorer,0.950310010276005
ncar,0.05,17,ModelScorer,1.0
ncar,0.4,13,RandomForestScorer,0.7807809606100894
nar,0.1,4,ModelScorer,0.9285714285714286
nnar,0.25,1,RandomForestScorer,0.7787604337596659
nnar,0.05,8,AUMScorer,0.9388652129294772
ncar,0.2,11,ModelScorer,0.9285714285714284
ncar,0.25,12,ModelScorer,0.7857142857142857
nar,0.25,4,ModelScorer,0.8571428571428572
nnar,0.25,10,ModelScorer,0.7142857142857143
nar,0.1,3,RandomForestScorer,0.8644785831488611
ncar,0.25,5,AUMScorer,0.9246873570699704
nnar,0.35,11,ModelScorer,0.6428571428571429
nnar,0.1,19,RandomForestScorer,0.8229934889819921
ncar,0.1,12,ModelScorer,0.9285714285714286
nnar,0.15,9,RandomForestScorer,0.8185248103671166
ncar,0.15,2,ModelScorer,0.9285714285714284
ncar,0.5,16,RandomForestScorer,0.7677525535993559
nar,0.45,6,ModelScorer,0.7857142857142857
nnar,0.45,12,ModelScorer,0.6428571428571428
nnar,0.4,3,RandomForestScorer,0.7527296036241771
nar,0.35,4,RandomForestScorer,0.7940664471018732
nar,0.2,3,RandomForestScorer,0.8142195044427594
ncar,0.4,13,ModelScorer,0.7857142857142857
nar,0.5,3,AUMScorer,0.9617759506646618
ncar,0.45,3,ModelScorer,0.8571428571428571
ncar,0.45,14,ModelScorer,0.7857142857142857
nnar,0.25,8,ModelScorer,0.7857142857142857
ncar,0.35,11,RandomForestScorer,0.7953851992280563
ncar,0.35,0,RandomForestScorer,0.7943289222822133
ncar,0.1,16,RandomForestScorer,0.869748596729551
nar,0.35,0,ModelScorer,0.7857142857142857
nnar,0.45,1,ModelScorer,0.7857142857142856
ncar,0.15,6,RandomForestScorer,0.8419236711436769
ncar,0.05,5,AUMScorer,0.958867906833292
nar,0.25,17,ModelScorer,0.8571428571428572
ncar,0.5,16,AUMScorer,0.9740154653852694
nar,0.3,13,RandomForestScorer,0.7986820539514212
nnar,0.35,10,ModelScorer,0.7857142857142857
ncar,0.4,0,RandomForestScorer,0.7822679229922375
ncar,0.4,11,RandomForestScorer,0.7912987219920166
nar,0.5,0,ModelScorer,0.4285714285714286
nnar,0.05,5,ModelScorer,1.0
nar,0.3,2,AUMScorer,0.9559253062276194
nnar,0.05,16,ModelScorer,0.9285714285714284
nnar,0.2,9,AUMScorer,0.9341406619886704
ncar,0.2,12,ModelScorer,0.9285714285714284
nnar,0.4,3,AUMScorer,0.9627242661346396
nnar,0.45,4,AUMScorer,0.7802634757922445
nar,0.35,19,ModelScorer,0.7857142857142857
nar,0.15,2,RandomForestScorer,0.8397888790429828
nnar,0.3,12,AUMScorer,0.9417174547305186
nnar,0.25,0,ModelScorer,0.7857142857142858
nnar,0.25,11,ModelScorer,0.7142857142857143
nnar,0.3,1,ModelScorer,1.0
nar,0.05,19,ModelScorer,0.9285714285714284
nnar,0.1,18,ModelScorer,0.8571428571428572
nar,0.05,14,RandomForestScorer,0.9078428447533612
nar,0.45,9,ModelScorer,0.7142857142857142
ncar,0.45,7,AUMScorer,0.9670932016303746
ncar,0.45,18,AUMScorer,0.5004569072694869
nar,0.3,10,ModelScorer,0.7142857142857142
nnar,0.2,17,ModelScorer,0.8571428571428571
ncar,0.05,4,ModelScorer,0.9285714285714286
ncar,0.3,17,ModelScorer,0.9285714285714286
nnar,0.2,1,ModelScorer,0.7857142857142857
nar,0.1,11,AUMScorer,0.9337588561957656
ncar,0.1,0,RandomForestScorer,0.8695419328714463
nar,0.1,0,AUMScorer,0.5081111735249755
nar,0.15,5,RandomForestScorer,0.8427893560641382
nar,0.25,12,AUMScorer,0.9324455148219072
nar,0.4,4,AUMScorer,0.9591638297192028
ncar,0.2,16,AUMScorer,0.5070890138433346
ncar,0.25,6,AUMScorer,0.9551612425955666
nnar,0.05,0,AUMScorer,0.9128317176438764
ncar,0.25,12,RandomForestScorer,0.8184090672789378
nnar,0.25,17,RandomForestScorer,0.7841403955499352
nar,0.25,1,ModelScorer,0.8571428571428572
nar,0.45,12,ModelScorer,0.7142857142857143
nnar,0.5,16,AUMScorer,0.5063586795886013
nar,0.1,19,ModelScorer,1.0
ncar,0.4,17,AUMScorer,0.4962295957347911
nnar,0.35,13,ModelScorer,0.6428571428571428
ncar,0.45,13,RandomForestScorer,0.7848871251880708
nar,0.45,13,AUMScorer,0.9669224539297396
nar,0.35,4,AUMScorer,0.5001529367146981
nar,0.2,3,AUMScorer,0.9394387726337804
ncar,0.1,15,ModelScorer,0.8571428571428571
ncar,0.05,8,AUMScorer,0.9033748681195436
nnar,0.2,12,AUMScorer,0.9537754626478464
ncar,0.05,3,RandomForestScorer,0.9084040672960474
nar,0.15,16,RandomForestScorer,0.8444155307901021
ncar,0.25,9,AUMScorer,0.890322445541618
ncar,0.35,11,AUMScorer,0.9610560687033786
ncar,0.5,10,ModelScorer,0.7857142857142857
nnar,0.3,4,ModelScorer,0.7857142857142857
nnar,0.3,10,RandomForestScorer,0.7812504318550556
nar,0.15,12,ModelScorer,0.9285714285714284
nar,0.2,11,ModelScorer,0.9285714285714284
nar,0.15,1,ModelScorer,0.9285714285714284
ncar,0.45,10,AUMScorer,0.4990962935314864
nnar,0.25,15,AUMScorer,0.8913227710789295
nar,0.25,7,RandomForestScorer,0.8043099422458801
ncar,0.05,7,ModelScorer,1.0
nar,0.5,6,AUMScorer,0.9755955347887724
ncar,0.5,18,ModelScorer,0.6428571428571428
ncar,0.3,18,ModelScorer,0.7857142857142857
nar,0.45,0,RandomForestScorer,0.7528874316639158
nar,0.1,12,AUMScorer,0.9414227534718116
nar,0.15,2,AUMScorer,0.922452052493956
ncar,0.35,14,RandomForestScorer,0.7929603879595245
nar,0.35,3,ModelScorer,0.8571428571428571
nnar,0.45,15,ModelScorer,0.5
nnar,0.5,5,ModelScorer,0.7857142857142857
ncar,0.15,9,AUMScorer,0.9742710585839348
ncar,0.2,19,AUMScorer,0.9000649785856674
nnar,0.1,2,ModelScorer,0.8571428571428572
nnar,0.1,13,ModelScorer,0.9285714285714286
ncar,0.1,3,RandomForestScorer,0.8682655193530215
ncar,0.4,14,RandomForestScorer,0.7848341142023815
ncar,0.25,15,RandomForestScorer,0.8119290950426706
nar,0.25,15,AUMScorer,0.8372103163013002
nnar,0.05,19,ModelScorer,0.8571428571428571
nar,0.3,16,AUMScorer,0.917108622850754
ncar,0.3,5,RandomForestScorer,0.8045971681797522
nar,0.3,5,AUMScorer,0.79811751083119
nnar,0.4,6,ModelScorer,0.6428571428571428
nar,0.25,10,RandomForestScorer,0.8178363133483211
nar,0.3,0,RandomForestScorer,0.8072482087685626
nar,0.3,11,RandomForestScorer,0.8014392866656839
ncar,0.1,0,AUMScorer,0.9428324442193488
nar,0.15,5,AUMScorer,0.9371641456969878
ncar,0.25,0,ModelScorer,0.9285714285714286
nar,0.45,16,AUMScorer,0.503166800759877
ncar,0.3,1,ModelScorer,0.8571428571428571
nar,0.45,11,RandomForestScorer,0.7866770197528887
ncar,0.05,11,AUMScorer,0.9105789963091248
nar,0.5,12,RandomForestScorer,0.7702213125022604
nnar,0.25,17,AUMScorer,0.6919950687075898
nnar,0.15,6,ModelScorer,0.7857142857142857
ncar,0.5,2,ModelScorer,0.7142857142857142
nnar,0.25,12,RandomForestScorer,0.7657052148433895
ncar,0.1,14,RandomForestScorer,0.8682956138857638
nar,0.1,3,ModelScorer,0.9285714285714286
nnar,0.1,17,AUMScorer,0.6382147606765906
nar,0.1,9,RandomForestScorer,0.8698412599226372
nnar,0.15,7,AUMScorer,0.889930625678066
nnar,0.3,7,ModelScorer,0.7857142857142857
nar,0.4,7,AUMScorer,0.5013357825368865
nar,0.45,19,AUMScorer,0.4965158904010386
nar,0.5,9,AUMScorer,0.4924915821052649
nnar,0.05,3,ModelScorer,0.9285714285714284
nar,0.15,16,AUMScorer,0.8973848670274722
nnar,0.3,8,AUMScorer,0.9443232707768042
nnar,0.45,18,ModelScorer,0.5714285714285714
nnar,0.5,8,ModelScorer,0.7142857142857142
nnar,0.5,19,ModelScorer,0.6428571428571428
nnar,0.4,8,ModelScorer,0.7142857142857143
nar,0.05,17,AUMScorer,0.9338094684709748
ncar,0.1,6,RandomForestScorer,0.8708149168047938
ncar,0.15,7,RandomForestScorer,0.8453115609311684
nar,0.05,1,RandomForestScorer,0.9101637665462228
ncar,0.45,5,AUMScorer,0.4989589250842993
nnar,0.15,10,AUMScorer,0.9222594819482391
nar,0.3,14,RandomForestScorer,0.8016233284931712
nar,0.45,0,AUMScorer,0.4905309456685267
ncar,0.35,14,AUMScorer,0.5015265310732265
ncar,0.3,8,RandomForestScorer,0.8038217609445265
nnar,0.35,1,AUMScorer,0.9513026976960982
nar,0.45,14,RandomForestScorer,0.770906471767718
ncar,0.05,14,AUMScorer,0.9359689233125784
nnar,0.5,11,ModelScorer,0.5714285714285714
ncar,0.2,3,AUMScorer,0.9187737855318568
ncar,0.2,14,AUMScorer,0.961693426485498
ncar,0.45,19,RandomForestScorer,0.7773886766022591
ncar,0.3,5,AUMScorer,0.9431671791649326
ncar,0.5,9,RandomForestScorer,0.7702198065358491
nar,0.05,4,RandomForestScorer,0.9076982616054958
nar,0.35,10,AUMScorer,0.9774619916005808
ncar,0.2,9,RandomForestScorer,0.8268794790569095
nar,0.4,9,ModelScorer,0.7857142857142857
nnar,0.5,12,AUMScorer,0.4895752491168533
nar,0.5,15,RandomForestScorer,0.7812664068377746
nnar,0.25,15,RandomForestScorer,0.7596344919296106
nnar,0.2,7,ModelScorer,0.7142857142857143
nnar,0.2,18,ModelScorer,0.8571428571428571
ncar,0.1,17,RandomForestScorer,0.8692509506010734
nar,0.1,12,RandomForestScorer,0.8600425763563914
nnar,0.3,10,ModelScorer,0.7142857142857142
ncar,0.05,17,RandomForestScorer,0.9087345372700494
nnar,0.35,0,ModelScorer,0.7857142857142856
nnar,0.1,16,ModelScorer,0.9285714285714286
ncar,0.25,18,RandomForestScorer,0.8092394622869107
nnar,0.2,10,AUMScorer,0.579874700577236
nar,0.25,7,ModelScorer,0.7857142857142857
ncar,0.5,17,AUMScorer,0.9628728651111078
nar,0.3,8,ModelScorer,0.9285714285714284
nnar,0.4,9,ModelScorer,0.6428571428571429
nnar,0.3,11,AUMScorer,0.5333962981120187
nnar,0.2,5,RandomForestScorer,0.7731305891688715
ncar,0.4,6,ModelScorer,0.7857142857142857
nar,0.05,18,AUMScorer,0.9579837949875276
ncar,0.5,12,RandomForestScorer,0.7704544922729067
nnar,0.25,1,AUMScorer,0.5007359451947297
ncar,0.4,1,RandomForestScorer,0.7854924847615021
nar,0.5,1,ModelScorer,0.7857142857142857
ncar,0.1,14,AUMScorer,0.9632659729223464
nar,0.1,9,AUMScorer,0.9310824553250304
nar,0.05,15,RandomForestScorer,0.9106840266484196
nar,0.45,3,AUMScorer,0.9208103981891596
ncar,0.35,17,AUMScorer,0.9394774133589624
ncar,0.3,11,RandomForestScorer,0.7961876519992135
nar,0.25,10,ModelScorer,0.8571428571428572
ncar,0.35,12,RandomForestScorer,0.793840820074675
nnar,0.05,4,RandomForestScorer,0.8556088124260046
ncar,0.2,0,RandomForestScorer,0.8259989421840106
ncar,0.35,1,RandomForestScorer,0.788849248925456
nar,0.3,0,ModelScorer,0.7142857142857142
nar,0.2,0,ModelScorer,0.8571428571428571
nnar,0.3,14,AUMScorer,0.5026352480504027
nnar,0.45,2,ModelScorer,0.5714285714285714
nnar,0.35,4,AUMScorer,0.5121836575172108
nnar,0.35,15,AUMScorer,0.7013448135052122
nar,0.1,17,ModelScorer,0.9285714285714286
nar,0.35,7,RandomForestScorer,0.7730610964077183
nnar,0.5,9,RandomForestScorer,0.7543033276056286
ncar,0.1,6,AUMScorer,0.9226536551068848
ncar,0.15,7,AUMScorer,0.954462636126178
nar,0.05,1,AUMScorer,0.9586733839426734
nnar,0.1,15,RandomForestScorer,0.810447364758061
ncar,0.1,1,RandomForestScorer,0.8722945259448637
nar,0.45,11,ModelScorer,0.7857142857142857
nar,0.4,12,ModelScorer,0.7142857142857143
nnar,0.05,6,ModelScorer,0.8571428571428571
ncar,0.1,17,AUMScorer,0.9572734668555418
nar,0.45,15,RandomForestScorer,0.6849426751083725
nar,0.4,0,AUMScorer,0.9626142084807144
ncar,0.35,9,ModelScorer,0.8571428571428571
nar,0.2,5,RandomForestScorer,0.827869353939174
ncar,0.15,15,ModelScorer,0.7857142857142857
nnar,0.2,9,RandomForestScorer,0.7784150987890297
ncar,0.25,3,AUMScorer,0.5041096094180069
nar,0.35,18,ModelScorer,0.9285714285714284
nar,0.1,8,AUMScorer,0.9204042945674468
nar,0.05,18,RandomForestScorer,0.9096594083838258
ncar,0.4,7,ModelScorer,0.9285714285714286
nnar,0.2,8,AUMScorer,0.939563977002204
ncar,0.1,1,AUMScorer,0.941382100662582
nnar,0.35,11,RandomForestScorer,0.7662217643627279
nar,0.05,4,AUMScorer,0.9241238615510292
ncar,0.05,4,RandomForestScorer,0.9079992537933388
nar,0.4,17,AUMScorer,0.9418721156052156
nnar,0.3,6,ModelScorer,0.7857142857142857
nnar,0.3,12,RandomForestScorer,0.7660761738546572
ncar,0.25,15,ModelScorer,0.7857142857142857
nnar,0.45,6,RandomForestScorer,0.7410776071808624
ncar,0.5,13,AUMScorer,0.9724597739023558
ncar,0.4,9,ModelScorer,0.8571428571428572
nar,0.35,2,ModelScorer,0.6428571428571428
nar,0.45,15,ModelScorer,0.5714285714285714
ncar,0.05,1,AUMScorer,0.8456279596166645
nnar,0.25,7,ModelScorer,0.7857142857142857
ncar,0.45,16,RandomForestScorer,0.7841684139445407
nar,0.1,18,ModelScorer,0.8571428571428572
nar,0.05,16,ModelScorer,1.0
